1130444	1270784
4022	165332
4022	126407
4029	684274
4029	938438
3979	763579
3966	370567
3966	1540856
3954	626013
3954	106952
3954	229043
3954	364163
3954	1073538
3954	1534677
3954	1148298
3954	603633
1130274	1528763
3853	982519
1130364	1232697
4403	1036001
4403	759447
4403	1136728
4403	1321448
4403	921464
4404	1116003
4404	636988
4404	245374
1122653	1476372
4394	734533
4394	1159537
4394	1029737
4394	302824
4369	350855
4383	248305
4383	454671
4383	569593
4381	390742
4381	26327
1122663	1525061
4357	40705
4455	429748
4455	1518119
4455	933128
4455	101330
4423	1472062
4423	810147
4423	638000
4423	1412765
4423	1389553
4423	1308846
4423	609405
4416	765171
4416	1254826
4430	629073
4430	664204
4428	1322437
4536	1167591
4536	442296
4536	191996
4536	60847
4541	1331690
4541	717419
1122769	1435691
4522	299334
4510	374846
1122811	1249249
4498	1110190
4591	588633
1122736	1511664
4559	1131318
1122389	1522943
4104	1226824
1122411	1147754
1122411	1530213
1122411	1373849
4122	1117914
4122	371405
4193	594964
1122322	1529569
1122322	1423953
4167	209324
1122336	1476112
1122336	1323673
1122336	1132766
1122336	1167591
1122336	1328276
1122336	1375275
1122336	1226063
1122336	1385438
1122336	1540651
1122336	1181483
1122336	1228143
4182	1288796
4182	331610
4176	1354131
4176	817321
4176	1409526
4176	1138671
4176	237891
4176	1285002
4176	572189
4176	1374671
4176	425473
4260	185162
4261	206224
4342	23905
4894	266007
4888	672953
4888	718260
4888	1386184
4888	510819
1123172	1423475
1123172	1266343
4922	1070801
4922	676634
4899	460773
4899	748517
4905	924879
4907	205625
4938	757375
4938	633947
4938	635815
5002	263444
5024	894893
5024	392796
5024	1340204
5066	55473
5066	1227127
5066	487936
5066	136842
5066	236237
5066	882341
5066	651275
1123238	1430802
5062	402725
5112	453239
5104	1100691
5096	896892
5096	804017
5101	1029732
5095	1470146
5095	1174108
5095	201484
5095	562339
5095	150468
5095	95342
5095	1258732
5095	557181
4612	457885
4612	116420
4610	493120
4610	194566
4610	575197
4610	770879
4686	283994
4686	353518
4694	411127
4695	469463
1122823	1461360
4718	524907
4797	1494697
1123025	1278656
4810	638597
4800	940070
4842	341696
4842	833256
4842	132846
4844	98908
4837	1335110
4837	513505
4837	1385572
1122973	1252606
1122960	1259315
1122960	1502050
1122960	1151604
4853	1533646
4853	289918
4853	618579
4853	482138
4853	295274
4853	233114
4853	1512209
4853	674971
4853	1130231
4853	162800
4853	827688
4853	299655
4853	622913
4853	687739
4853	115301
4853	371746
5489	247289
5489	1157793
5489	1224252
1123594	1409092
5466	1070761
5466	106803
5432	78389
5432	1295586
5417	221443
5417	842113
5417	1093703
5423	736395
5423	429644
5409	247031
5409	963955
5409	734867
5409	843429
5409	830487
5409	1132212
5409	648396
5409	1378599
5409	526454
5409	93309
5413	1437686
5412	549435
5412	170636
5412	672495
5412	154722
5412	518752
5415	1481109
5415	346329
5397	254523
5397	1435129
5397	1346048
5380	530682
1123722	1287580
1123722	1438652
1123722	1218258
5589	148103
5589	231687
5573	610569
5573	81414
1123752	1372697
1123752	1171537
5583	707146
5583	538899
5577	1169208
5562	736618
5542	529268
5542	1403803
5542	871852
5542	56312
5524	255088
5508	345577
5517	694986
5234	1200579
1123366	1306089
1123366	1192472
1123366	1330989
5211	563858
5211	324426
5211	865539
5211	529086
5204	170416
5202	780501
5202	243420
1123405	1327658
5155	1287818
5155	112892
5155	473432
5155	495474
1123418	1413306
5175	1229494
5175	707949
5175	71277
1123431	1318327
1123431	1486568
5360	1433484
5360	894056
5360	1051339
5371	1266085
1123488	1421980
1123514	1506302
5340	1439279
5338	569169
5308	1504977
5980	271011
5981	997268
1124137	1523562
1124128	1285095
5957	96302
5957	60834
5998	659012
5998	708387
1124218	1479068
1124218	1196485
5917	115349
5914	310308
5914	168367
5907	469369
5904	764653
5951	457554
5951	110347
5932	1390647
5932	1136676
5932	431063
5932	49943
5932	300055
5932	1487825
5929	1485409
5929	34561
5931	202335
5931	921074
5931	854778
6097	675570
6102	360578
6102	364023
6111	89992
6083	52076
6083	287126
6083	756441
6083	983306
6083	1005250
6083	140016
1124242	1192472
6141	1001882
6112	354153
6118	182557
6118	843983
6118	437967
6118	843340
6121	187948
6035	1449519
6035	153925
6035	952027
6043	508876
6021	309903
6021	389064
6021	888532
6021	267584
1124325	1262176
1124331	1365669
1124308	1152237
6058	669784
6058	729449
6058	387000
5700	1447638
5700	979636
5700	398795
5700	80140
5723	1254937
5716	1173868
5717	912908
5717	1269805
5741	1386326
5734	613654
5734	124400
5645	555796
5633	787871
5633	851098
5690	384537
5690	1159300
5690	345530
5690	1366953
5691	497351
5684	255807
1124003	1405603
5834	564262
5844	972325
5844	1535854
5844	865469
5844	450941
5844	484791
5844	80531
5844	1463499
5844	957941
5853	471006
5863	696708
5877	839015
5765	989396
5760	205229
5770	1253269
5776	957828
5776	1362323
5776	1480416
5776	737231
5807	717410
5807	886567
5807	799622
5807	1176625
5807	1337336
5807	1361841
5807	212613
5807	551990
5807	1197527
5807	1292877
5807	351386
5807	522155
5807	150816
5807	669662
5807	1277528
5807	731120
5807	597141
5804	1208218
5804	1455450
5804	501589
5804	923564
5804	957142
5804	1354032
5804	595820
5804	547550
5804	1197016
5804	1489944
5804	289132
5804	761008
5804	1241612
5804	782862
5801	471918
5801	102018
6568	1192334
6568	370645
6569	690669
6584	978703
6584	232094
6584	917641
6591	403773
6591	1234759
6591	1213783
6591	974288
6541	195637
6541	1088963
6534	1076786
6633	596587
6603	480414
6603	275336
6603	1097134
6603	27333
6603	1146674
6603	598817
6603	388480
6603	982702
6603	1098069
6603	605909
6592	905325
6623	1305378
6623	413391
6622	557703
6612	1128000
1124684	1420828
6400	626777
6415	1377943
6419	1221347
1124722	1431723
1124722	1465561
6519	1281989
6519	1123394
6519	374841
6519	481307
6519	442920
6519	1339743
6515	234655
6481	996720
6481	355960
6489	70094
6489	833291
6297	249542
6297	157879
6297	232765
6297	582804
6299	160348
6281	103911
6281	167491
6281	819235
6281	961378
6281	922732
6281	106879
6281	320999
6281	1094312
6285	1018181
6285	528756
6285	1087992
6393	574158
6393	186482
6373	645760
6373	476681
6373	1380146
6373	1028684
1124537	1493079
6358	925486
6358	850316
6358	429461
6358	924171
6358	295446
6358	918587
6358	1412890
6358	1403046
6358	1272472
6358	1003347
6358	368474
6358	473410
6358	1127617
6346	1007650
6347	362476
6347	141057
1124434	1413103
1124434	1141034
1124434	1367006
6207	950185
1124453	1310832
6262	437126
6262	1456953
6262	1200938
6262	1282966
6262	60859
6262	1139168
6262	774043
6262	1332810
6262	801827
6262	837688
6262	1266387
6259	801654
6259	889060
6264	1378755
6264	342198
6264	577799
6264	36345
6264	1006893
6247	1488168
6252	487649
6251	505284
6251	576785
6249	765493
1124387	1280420
1124387	1334848
1124394	1371175
7071	413069
1125369	1261418
1125369	1172130
1125369	1249307
1125369	1496233
7064	9786
7062	1305783
7073	1481879
7075	14323
7075	638335
7075	1342633
7075	1197534
7112	1391367
7112	1240053
7112	77096
7112	1409015
7112	544123
7112	1361148
7112	1310298
7149	800489
7149	1262349
7161	437896
7161	1365514
7161	1184942
7160	1245330
7154	653690
7154	1136728
6944	453608
6947	106761
6954	404523
6964	1022957
6964	740424
6964	97868
6971	372702
1125212	1540514
1125212	1375440
6987	1234370
6987	832996
6987	901470
6987	462961
6987	246694
6987	766916
6987	1348197
6987	546125
6987	1085094
6987	327948
6987	265966
6987	979817
6987	167305
6987	698395
6987	1296820
6987	80705
6987	20494
6987	701981
6987	14247
6987	745282
6987	1117744
6987	1275758
6987	70622
6987	645016
6987	67680
6987	611458
7000	1396405
7000	26192
7009	1440964
1125135	1269500
7018	788551
7018	541019
7018	93656
7018	218130
7018	213756
7018	158263
7018	120196
7018	1012203
7018	149040
7039	477525
7039	109018
6793	1203810
6784	306570
6786	517790
6786	770661
6847	665545
6847	355112
6839	471284
6848	188610
6850	760762
6850	1055642
6850	793299
6850	410745
6892	1109141
6880	366994
6679	476681
6679	588566
6685	917895
6656	517522
6656	822684
6705	464495
6747	101181
6747	815715
6747	685527
6747	49816
6747	1279365
6751	331061
6751	1285481
6754	1292542
6759	25970
6759	72420
7654	452008
7654	1350563
7671	1385978
7671	1015097
7667	795681
7675	1350984
7675	1179302
7622	694761
7622	876026
7622	738372
7622	626861
7622	687266
1125800	1228143
7625	1535788
1125821	1227429
1125821	1289198
7641	1449075
7641	1458088
7585	919262
7585	24631
7586	1090628
7586	535018
7586	411411
7603	915551
7565	834933
7565	655750
7565	323600
7565	114644
7565	1305091
7565	364394
7565	1028349
7574	245690
7540	1016842
7540	1065351
7540	1099878
7543	85082
1125674	1225095
7516	989223
7516	516958
7516	723394
7516	1041572
7516	156337
7517	214332
7515	415615
7513	1188145
7513	1277591
7513	133432
7513	443679
1125680	1201942
7469	269949
7469	1132113
7459	386301
7459	223344
7487	484971
1125738	1460531
7451	795844
7451	331150
7451	936397
7451	270866
7451	369509
7451	385788
7451	166436
7451	387794
7451	349806
7444	464917
7444	1472106
7403	1284662
1125563	1234490
7390	376947
7360	951735
7360	1372943
7360	1153327
7360	183790
7360	1001597
7360	823649
7360	303140
7360	675724
7360	1009058
7360	570722
7360	248546
7360	80431
7371	512418
7358	1306834
7358	382753
7358	1503272
7358	12018
7358	261568
7358	558640
7358	1239708
7358	994028
7357	345974
7331	141646
7321	25723
7299	51761
7299	829288
7300	366204
7300	827223
7292	809330
7292	38626
7292	1277448
7292	808335
7292	1176594
7279	91145
1125380	1493805
7264	1396618
7252	904580
7252	1129642
7251	910177
7228	169704
7228	106608
7212	67617
7205	229705
1125443	1301962
7173	259411
7173	1404945
7173	993536
8135	885289
8144	807573
8144	552429
8144	1421925
8159	53140
8158	98824
8168	1248188
8181	1112409
8181	176906
8190	531915
8190	413352
8190	131800
8064	1251018
8064	559683
8064	144570
8081	477325
8107	37583
8125	1101735
8120	1218683
1126203	1477085
8023	69533
8020	327563
8020	109565
8020	1088811
8020	15985
8020	84214
8041	588682
8041	477920
8047	1477085
8032	1298378
8032	92737
8038	1112409
8038	855791
8038	185168
8038	404764
8061	52943
8061	996398
8061	207416
8063	300739
7940	323849
7940	1293150
7960	266211
7953	740608
1126223	1165222
7895	966966
7895	656460
7877	111651
7877	1129428
7877	157352
7877	684611
7877	963836
7877	893148
7877	689322
7877	847250
7877	836692
7877	15866
7877	694629
7877	309706
7877	240193
7877	679798
7877	1002316
7877	1214423
7877	178241
7877	917370
7877	337607
7877	79527
7877	357915
7877	959313
7877	1037530
7877	1082354
7877	30888
7877	617224
7877	480029
7932	1500155
7907	796450
7907	575428
7917	772723
7817	445400
7817	1150662
7841	1277426
7772	1348142
7785	21446
7785	480042
7738	1055706
7738	134432
7723	444145
8823	550302
8823	839136
8823	770621
1118766	1478448
8785	188903
8788	245925
8736	187339
8765	1209868
8719	44529
8717	1000633
8717	1541216
8717	729934
8717	1244190
8717	551990
8717	1118086
8717	468543
8723	695961
8943	1293358
8933	1242208
8933	782738
8954	130960
1118875	1498337
1118927	1285095
8842	703206
8854	541900
8854	131476
8854	926278
8854	14729
8854	323334
8854	663433
8854	584107
9085	291966
9085	147417
9085	27333
9085	605909
9061	942802
9061	920792
9061	402758
9064	881417
9064	977011
9064	457946
9064	423643
1119027	1236457
9039	1486555
9039	519189
9039	1482533
9039	162614
9039	641504
9039	465228
1119064	1241738
1119043	1327484
1119043	1541721
8997	257304
8993	388726
9005	1395359
1119052	1205962
8981	481964
8981	552289
8991	976445
8971	1359085
8971	813340
8971	907055
8971	266211
8971	1040110
8971	1153257
8971	220332
9208	135362
9208	752556
9208	675150
9208	1382135
9208	1400547
9208	807909
9208	346835
9202	1341678
9193	609501
9191	851930
9191	615436
9171	950777
9171	661525
9172	765498
9172	1107514
9161	304508
9152	67027
9152	960546
9152	1041029
9152	263424
9152	580557
9155	64329
9155	1090821
9155	481749
9155	595425
9155	201856
9155	24120
9155	1033551
9155	945843
9155	1374781
9148	866644
9148	1172263
1119191	1231918
9132	20556
9132	537266
9132	314256
9132	1097805
9092	1011165
9091	610838
9091	1022272
9091	887640
9091	35026
9091	832812
9091	224877
9091	287432
9091	591629
9091	208324
9091	1451962
9091	166639
8262	835582
8262	720389
8262	581259
8262	370081
8257	1101621
8257	1046119
8257	340185
8257	22923
8257	600101
8276	163359
8287	592394
1118213	1134369
8297	309058
8225	1048004
8225	966479
8225	120022
8225	818652
8225	257589
8225	433585
8225	1281693
8225	375161
8225	277666
8225	498925
8225	1486224
8225	402284
8225	654122
8236	317016
8236	897888
8236	12429
8246	227909
8252	366957
8252	1352092
8252	272077
8392	321371
8392	1010164
8392	1122223
8392	154310
8422	98824
1118361	1227986
8439	954244
8439	77746
8439	535198
8439	626716
8439	1274356
8439	756033
8432	133203
8432	1127415
8327	256706
1118459	1392974
8348	89370
1118401	1292602
1118401	1176594
1118401	1211247
8368	935459
8368	69252
8368	863474
8368	579699
8368	1257902
8374	143755
8374	535827
8374	878854
8374	173029
8374	672919
8532	48773
8524	1381896
8524	885994
1118488	1217640
8571	321023
8546	472171
8546	1166586
1118565	1163611
1118565	1286070
1118565	1212787
1118565	1209179
8455	92353
8502	182603
8502	129775
8502	407999
8502	137091
8486	1036691
8666	84518
8666	106264
8666	604767
8666	1187995
8666	283179
8666	1042758
8666	610185
8666	466415
8666	382026
8687	802564
8687	1125222
8687	1089156
8687	287894
8687	1054902
8687	375895
8687	1510196
8687	609764
8687	256223
8582	359300
8582	576759
8582	1456089
8582	1048390
8582	139555
8582	98776
1118685	1149405
8631	851602
8631	926874
8631	603936
8631	52649
8631	224459
8631	666927
8631	562654
8631	1126109
8631	763629
8631	1061357
8631	23186
8631	70834
8631	1190416
8631	1426200
8631	402411
8629	815552
8629	1370902
1118670	1500512
1118670	1462614
1118670	1438416
1118670	1299369
8623	736426
1119819	1324649
9766	424118
9762	250934
9788	408897
9786	1068499
9786	734597
9786	1538572
9786	812758
9786	205830
9786	390404
9786	183445
9786	113755
9743	1252264
9743	419310
9743	1205646
9743	567656
9743	702342
9743	1093981
9743	412177
9743	1098901
9743	1052487
9743	42184
9743	1479333
9743	1407730
1119847	1253092
9756	72246
1119745	1435085
9845	1409092
9845	1083968
9802	238947
9802	48792
9793	600004
9810	153378
9888	171469
9913	332949
9913	1050537
9913	568279
9865	625635
9865	556118
9865	821351
9882	624454
9972	1298359
9974	645374
9979	524851
9947	346230
9947	414341
9947	1468855
10047	470578
10041	460689
10033	390658
10033	603992
10033	624569
10033	1326974
10033	1045378
10023	1509740
10003	103911
9992	1288734
9992	715460
9992	116720
9992	1205280
9992	446889
10098	579298
10102	1045171
10102	259411
10091	731011
1120057	1262444
10070	768369
10070	1145676
1120041	1395183
10156	149446
10132	334862
10119	55229
10115	70872
10115	228167
10121	327662
10224	404393
10224	805824
10224	623495
10224	1130203
10224	131195
10228	797227
10228	150948
10228	1413349
10228	462528
10192	392980
10192	645685
10192	1288165
9224	635823
9224	867075
9229	627644
9229	457280
9218	680963
9218	293836
9218	863527
9252	557277
9252	32479
9252	1232681
9252	676969
9274	1072220
9276	1245208
9295	535167
9295	517624
9295	1183684
9295	547298
9295	101345
9295	323357
9295	1121401
9295	1082045
9295	700494
9295	902566
9295	579240
9295	1001218
9295	799904
9295	758745
9295	12520
9295	706681
9310	956632
9310	21664
9310	1116068
9310	610632
9310	519929
9310	54003
9308	129168
9308	1074051
9304	820519
9320	410211
9320	1415500
9312	625937
9360	78150
1119475	1521576
9370	139502
9370	717858
9370	33494
9375	1323933
9387	398356
9387	294102
9387	1267752
9387	113059
9387	80540
9387	1023202
9387	540910
9402	818240
9402	192658
9402	103515
9414	178578
9414	1158861
1119397	1499976
9417	1114599
9417	343805
9417	749879
9430	1227723
9441	342440
9441	644656
9441	310877
9441	779200
9441	1075648
9441	751027
9441	1055784
9441	1414399
1119368	1294646
9463	350100
9463	1469772
9463	550317
9463	573737
9463	497642
9463	469880
9463	1008631
9457	1236162
9457	685983
9457	235591
9457	548142
9457	1244251
9457	311936
9457	1263700
9457	396622
9457	575127
9457	1354929
9480	814281
9480	150870
9480	1506866
9480	1084098
9480	268863
9480	210430
1119571	1471968
9512	488839
9512	379504
9512	655346
9512	28622
9512	351562
9512	1317196
9512	493012
9512	602451
9516	683055
9551	82105
9576	497978
9629	249619
1119701	1446940
9658	637600
1119708	1231689
9637	547073
9637	138134
9637	1150884
1119677	1398196
9691	523485
9691	192100
9671	362490
9665	919424
9665	468594
9676	601093
9676	228126
9676	632246
9676	714824
9676	1364440
1119625	1140982
1119625	1391269
11007	266860
10998	1194720
10998	141137
10998	298533
10998	280864
10998	290588
1120909	1381726
1120909	1294646
1120897	1197136
1120897	1438057
10960	725210
10960	193531
10960	50628
10960	454834
10960	442636
10953	749835
10953	1364135
10953	339537
10945	1004946
1120981	1133864
10931	40938
10927	168971
1120997	1188394
10852	170042
10852	120132
10852	1111309
10852	717372
10838	756828
10818	649492
10813	1130417
10813	738915
10809	32895
10758	1195905
10758	963469
10758	438151
10765	80140
1121164	1398738
1121164	1263369
11245	151050
11245	236123
11245	161835
11245	295337
11256	228083
11256	93761
11263	297412
11263	277735
11208	764069
11211	51852
11213	79582
11225	521647
11173	1126622
11173	859028
11173	966720
11173	1082562
11193	730294
1121263	1470168
11111	628863
11122	1282093
11122	1498779
11122	712230
1121054	1369853
1121054	1490412
1121054	1315059
1121055	1536216
11072	873436
11072	129775
11072	871537
11078	533302
11078	1204154
11078	98025
11078	141523
11078	216634
11078	650597
11044	390497
11044	1096052
11044	1076710
11050	22610
11050	1489408
11050	137795
11064	1004528
1121132	1457893
1121132	1235273
1121132	1220316
11029	227525
11029	137605
11029	437681
11029	43870
11027	462406
11027	217632
11027	956418
11027	154217
11027	696560
11027	1520601
11027	1287098
11027	937288
10456	402598
10454	240193
1120428	1456632
10467	1156040
10396	817445
10396	948502
10396	608315
10396	1025560
10396	523526
10396	84475
10396	590550
10396	127535
10378	1492661
10420	175058
1120454	1203920
10306	1359087
10306	990895
10306	218197
10306	1342111
10306	1205936
10306	608069
10306	679039
10306	1145869
10306	442047
10306	1180383
10306	1277272
10306	467041
10306	115026
10306	128231
10306	591763
10304	1449540
10304	1225215
10319	1298525
10319	561582
10319	308624
